#run the simulation
run            ${Steps}
run            2000000
Neighbor list info ...
  2 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 22 22 1
Memory usage per processor = 4.97757 Mbytes
Step Time v_strain Temp v_p1 v_p2 v_p3 v_p4 KinEng PotEng Press 
 1069000      5076000   0.52940952    9.7703778   0.52940952   0.23852705   0.16019383            0    34.928952   -678.27985   -1967.5345 
 1070000      5080000   0.52990476    9.7703778   0.52990476    0.2382413   0.16007882            0    34.928952   -677.87708    -1965.557 
 1071000      5084000       0.5304    9.7703778       0.5304   0.23795524    0.1599634            0    34.928952   -677.47379   -1963.5758 
 1072000      5088000   0.53089524    9.7703778   0.53089524   0.23767126   0.15984873            0    34.928952   -677.07296   -1961.6086 
 1073000      5092000   0.53139048    9.7703778   0.53139048   0.23738523   0.15973361            0    34.928952   -676.67012   -1959.6291 
 1074000      5096000   0.53188571    9.7703778   0.53188571   0.23709934   0.15961882            0    34.928952   -676.26775   -1957.6519 
 1075000      5100000   0.53238095    9.7703778   0.53238095    0.2368157     0.159504            0    34.928952   -675.86733   -1955.6857 
 1076000      5104000   0.53287619    9.7703778   0.53287619   0.23653252   0.15938918            0    34.928952   -675.46738   -1953.7217 
 1077000      5108000   0.53337143    9.7703778   0.53337143   0.23624926   0.15927431            0    34.928952   -675.06741   -1951.7571 
 1078000      5112000   0.53386667    9.7703778   0.53386667   0.23596708   0.15915999            0    34.928952   -674.66889   -1949.8005 
 1079000      5116000    0.5343619    9.7703778    0.5343619   0.23568397    0.1590453            0    34.928952   -674.26935   -1947.8375 
 1080000      5120000   0.53485714    9.7703778   0.53485714   0.23540214   0.15893096            0    34.928952   -673.87126   -1945.8825 
 1081000      5124000   0.53535238    9.7703778   0.53535238   0.23511937   0.15881684            0    34.928952   -673.47265   -1943.9241 
 1082000      5128000   0.53584762    9.7703778   0.53584762   0.23483936   0.15870277            0    34.928952   -673.07649   -1941.9794 
 1083000      5132000   0.53634286    9.7703778   0.53634286   0.23455914   0.15858877            0    34.928952    -672.6803   -1940.0341 
 1084000      5136000    0.5368381    9.7703778    0.5368381   0.23427933   0.15847482            0    34.928952   -672.28456    -1938.091 
 1085000      5140000   0.53733333    9.7703778   0.53733333   0.23399759    0.1583609            0    34.928952    -671.8873   -1936.1386 
 1086000      5144000   0.53782857    9.7703778   0.53782857   0.23371833   0.15824731            0    34.928952   -671.49249   -1934.2001 
 1087000      5148000   0.53832381    9.7703778   0.53832381   0.23343797   0.15813352            0    34.928952   -671.09666   -1932.2551 
 1088000      5152000   0.53881905    9.7703778   0.53881905   0.23315859   0.15801978            0    34.928952   -670.70178   -1930.3152 
 1089000      5156000   0.53931429    9.7703778   0.53931429   0.23288047   0.15790583            0    34.928952   -670.30785   -1928.3805 
 1090000      5160000   0.53980952    9.7703778   0.53980952   0.23260258   0.15779152            0    34.928952   -669.91389   -1926.4451 
 1091000      5164000   0.54030476    9.7703778   0.54030476   0.23232354   0.15767821            0    34.928952   -669.51989    -1924.509 
 1092000      5168000       0.5408    9.7703778       0.5408   0.23204657   0.15756448            0    34.928952   -669.12734    -1922.581 
 1093000      5172000   0.54129524    9.7703778   0.54129524    0.2317705   0.15745086            0    34.928952   -668.73574   -1920.6581 
 1094000      5176000   0.54179048    9.7703778   0.54179048   0.23149276   0.15733763            0    34.928952   -668.34311   -1918.7288 
 1095000      5180000   0.54228571    9.7703778   0.54228571   0.23121629   0.15722356            0    34.928952   -667.95094   -1916.8017 
 1096000      5184000   0.54278095    9.7703778   0.54278095   0.23093921   0.15710999            0    34.928952   -667.55872   -1914.8739 
 1097000      5188000   0.54327619    9.7703778   0.54327619   0.23066275   0.15699683            0    34.928952   -667.16746   -1912.9513 
 1098000      5192000   0.54377143    9.7703778   0.54377143   0.23038828    0.1568833            0    34.928952   -666.77765   -1911.0367 
 1099000      5196000   0.54426667    9.7703778   0.54426667   0.23011409   0.15676994            0    34.928952   -666.38829   -1909.1242 
 1100000      5200000    0.5447619    9.7703778    0.5447619   0.22984033   0.15665718            0    34.928952   -665.99988   -1907.2169 
 1101000      5204000   0.54525714    9.7703778   0.54525714   0.22956754   0.15654449            0    34.928952   -665.61241   -1905.3147 
 1102000      5208000   0.54575238    9.7703778   0.54575238   0.22929306    0.1564316            0    34.928952   -665.22341   -1903.4032 
 1103000      5212000   0.54624762    9.7703778   0.54624762   0.22901923    0.1563185            0    34.928952   -664.83486   -1901.4939 
 1104000      5216000   0.54674286    9.7703778   0.54674286   0.22874804   0.15620555            0    34.928952   -664.44874   -1899.5983 
 1105000      5220000    0.5472381    9.7703778    0.5472381   0.22847258   0.15609265            0    34.928952    -664.0591   -1897.6819 
 1106000      5224000   0.54773333    9.7703778   0.54773333    0.2282007   0.15598012            0    34.928952    -663.6729    -1895.785 
 1107000      5228000   0.54822857    9.7703778   0.54822857   0.22792779   0.15586733            0    34.928952   -663.28565   -1893.8816 
 1108000      5232000   0.54872381    9.7703778   0.54872381   0.22765597   0.15575505            0    34.928952   -662.89985   -1891.9863 
 1109000      5236000   0.54921905    9.7703778   0.54921905   0.22738538   0.15564258            0    34.928952   -662.51498    -1890.096 
 1110000      5240000   0.54971429    9.7703778   0.54971429   0.22711344   0.15553015            0    34.928952   -662.12908   -1888.1993 
 1111000      5244000   0.55020952    9.7703778   0.55020952   0.22684111    0.1554174            0    34.928952   -661.74263   -1886.2991 
 1112000      5248000   0.55070476    9.7703778   0.55070476    0.2265695   0.15530439            0    34.928952   -661.35663   -1884.4011 
 1113000      5252000       0.5512    9.7703778       0.5512   0.22630078   0.15519242            0    34.928952   -660.97405   -1882.5226 
 1114000      5256000   0.55169524    9.7703778   0.55169524   0.22603097   0.15508025            0    34.928952   -660.59043   -1880.6376 
 1115000      5260000   0.55219048    9.7703778   0.55219048   0.22576131    0.1549672            0    34.928952   -660.20626   -1878.7491 
 1116000      5264000   0.55268571    9.7703778   0.55268571   0.22549432   0.15485542            0    34.928952   -659.82551     -1876.88 
 1117000      5268000   0.55318095    9.7703778   0.55318095   0.22522681   0.15474344            0    34.928952   -659.44421   -1875.0074 
 1118000      5272000   0.55367619    9.7703778   0.55367619   0.22495647   0.15463124            0    34.928952   -659.06037   -1873.1197 
 1119000      5276000   0.55417143    9.7703778   0.55417143   0.22468816   0.15451921            0    34.928952   -658.67847   -1871.2429 
 1120000      5280000   0.55466667    9.7703778   0.55466667   0.22442155   0.15440767            0    34.928952    -658.2985   -1869.3768 
 1121000      5284000    0.5551619    9.7703778    0.5551619   0.22415597   0.15429611            0    34.928952   -657.91946   -1867.5158 
 1122000      5288000   0.55565714    9.7703778   0.55565714   0.22388896   0.15418468            0    34.928952   -657.53937   -1865.6484 
 1123000      5292000   0.55615238    9.7703778   0.55615238   0.22362338   0.15407285            0    34.928952   -657.16022    -1863.786 
 1124000      5296000   0.55664762    9.7703778   0.55664762   0.22335828   0.15396156            0    34.928952     -656.782   -1861.9287 
 1125000      5300000   0.55714286    9.7703778   0.55714286   0.22309286   0.15384988            0    34.928952   -656.40323   -1860.0678 
 1126000      5304000    0.5576381    9.7703778    0.5576381   0.22282909   0.15373872            0    34.928952   -656.02638   -1858.2176 
 1127000      5308000   0.55813333    9.7703778   0.55813333   0.22256455   0.15362761            0    34.928952   -655.64897   -1856.3639 
 1128000      5312000   0.55862857    9.7703778   0.55862857    0.2222998   0.15351657            0    34.928952   -655.27151   -1854.5096 
 1129000      5316000   0.55912381    9.7703778   0.55912381   0.22203603   0.15340557            0    34.928952   -654.89497   -1852.6602 
 1130000      5320000   0.55961905    9.7703778   0.55961905   0.22177204   0.15329465            0    34.928952   -654.51838   -1850.8102 
 1131000      5324000   0.56011429    9.7703778   0.56011429   0.22150802   0.15318362            0    34.928952   -654.14172   -1848.9595 
 1132000      5328000   0.56060952    9.7703778   0.56060952   0.22124438   0.15307266            0    34.928952   -653.76549    -1847.111 
 1133000      5332000   0.56110476    9.7703778   0.56110476   0.22098282   0.15296179            0    34.928952   -653.39119   -1845.2732 
 1134000      5336000       0.5616    9.7703778       0.5616   0.22072263   0.15285114            0    34.928952   -653.01832   -1843.4432 
 1135000      5340000   0.56209524    9.7703778   0.56209524   0.22046167   0.15274054            0    34.928952   -652.64488   -1841.6097 
 1136000      5344000   0.56259048    9.7703778   0.56259048   0.22019935   0.15262999            0    34.928952   -652.27038   -1839.7698 
 1137000      5348000   0.56308571    9.7703778   0.56308571   0.21993656   0.15251922            0    34.928952   -651.89532   -1837.9264 
 1138000      5352000   0.56358095    9.7703778   0.56358095     0.219675    0.1524088            0    34.928952   -651.52169   -1836.0908 
 1139000      5356000   0.56407619    9.7703778   0.56407619   0.21941366   0.15229803            0    34.928952   -651.14799   -1834.2546 
 1140000      5360000   0.56457143    9.7703778   0.56457143   0.21915285   0.15218774            0    34.928952   -650.77521   -1832.4233 
 1141000      5364000   0.56506667    9.7703778   0.56506667   0.21889382   0.15207725            0    34.928952   -650.40386   -1830.5999 
 1142000      5368000    0.5655619    9.7703778    0.5655619   0.21863437   0.15196705            0    34.928952   -650.03244   -1828.7758 
 1143000      5372000   0.56605714    9.7703778   0.56605714   0.21837659   0.15185677            0    34.928952   -649.66245   -1826.9596 
 1144000      5376000   0.56655238    9.7703778   0.56655238   0.21811899   0.15174674            0    34.928952   -649.29287   -1825.1455 
 1145000      5380000   0.56704762    9.7703778   0.56704762   0.21785832   0.15163676            0    34.928952   -648.92074   -1823.3164 
 1146000      5384000   0.56754286    9.7703778   0.56754286   0.21760113    0.1515266            0    34.928952   -648.55152   -1821.5038 
 1147000      5388000    0.5680381    9.7703778    0.5680381   0.21734337   0.15141573            0    34.928952   -648.18124   -1819.6847 
 1148000      5392000   0.56853333    9.7703778   0.56853333   0.21708839   0.15130597            0    34.928952   -647.81436   -1817.8848 
 1149000      5396000   0.56902857    9.7703778   0.56902857    0.2168309   0.15119626            0    34.928952   -647.44542   -1816.0729 
 1150000      5400000   0.56952381    9.7703778   0.56952381   0.21657459   0.15108638            0    34.928952    -647.0774   -1814.2659 
 1151000      5404000   0.57001905    9.7703778   0.57001905   0.21631767   0.15097641            0    34.928952   -646.70881   -1812.4554 
 1152000      5408000   0.57051429    9.7703778   0.57051429   0.21605959   0.15086687            0    34.928952   -646.33964   -1810.6413 
 1153000      5412000   0.57100952    9.7703778   0.57100952   0.21580326   0.15075717            0    34.928952    -645.9719   -1808.8351 
 1154000      5416000   0.57150476    9.7703778   0.57150476   0.21554843   0.15064754            0    34.928952   -645.60557   -1807.0366 
 1155000      5420000        0.572    9.7703778        0.572   0.21529569   0.15053798            0    34.928952   -645.24115   -1805.2488 
 1156000      5424000   0.57249524    9.7703778   0.57249524   0.21504256   0.15042866            0    34.928952   -644.87665   -1803.4603 
 1157000      5428000   0.57299048    9.7703778   0.57299048   0.21478972   0.15031948            0    34.928952   -644.51257   -1801.6738 
 1158000      5432000   0.57348571    9.7703778   0.57348571   0.21453627   0.15021018            0    34.928952   -644.14791   -1799.8838 
 1159000      5436000   0.57398095    9.7703778   0.57398095   0.21428386   0.15010085            0    34.928952   -643.78417   -1798.0988 
 1160000      5440000   0.57447619    9.7703778   0.57447619   0.21403097   0.14999186            0    34.928952   -643.42034    -1796.313 
 1161000      5444000   0.57497143    9.7703778   0.57497143   0.21378019    0.1498829            0    34.928952   -643.05842   -1794.5378 
 1162000      5448000   0.57546667    9.7703778   0.57546667   0.21352574   0.14977402            0    34.928952   -642.69344   -1792.7449 
 1163000      5452000    0.5759619    9.7703778    0.5759619   0.21327507   0.14966523            0    34.928952   -642.33186   -1790.9711 
 1164000      5456000   0.57645714    9.7703778   0.57645714   0.21302361   0.14955651            0    34.928952    -641.9697   -1789.1938 
 1165000      5460000   0.57695238    9.7703778   0.57695238   0.21277334    0.1494476            0    34.928952   -641.60845   -1787.4213 
 1166000      5464000   0.57744762    9.7703778   0.57744762   0.21252287   0.14933874            0    34.928952   -641.24711   -1785.6482 
 1167000      5468000   0.57794286    9.7703778   0.57794286   0.21227023   0.14923019            0    34.928952    -640.8842   -1783.8658 
 1168000      5472000    0.5784381    9.7703778    0.5784381   0.21201794   0.14912171            0    34.928952   -640.52171   -1782.0856 
 1169000      5476000   0.57893333    9.7703778   0.57893333      0.21177   0.14901332            0    34.928952   -640.16311   -1780.3273 
 1170000      5480000   0.57942857    9.7703778   0.57942857   0.21152097   0.14890472            0    34.928952   -639.80342   -1778.5625 
 1171000      5484000   0.57992381    9.7703778   0.57992381   0.21126925   0.14879638            0    34.928952   -639.44167   -1776.7858 
 1172000      5488000   0.58041905    9.7703778   0.58041905   0.21102124   0.14868818            0    34.928952   -639.08331    -1775.028 
 1173000      5492000   0.58091429    9.7703778   0.58091429   0.21077359   0.14858005            0    34.928952   -638.72536   -1773.2724 
 1174000      5496000   0.58140952    9.7703778   0.58140952   0.21052614   0.14847157            0    34.928952   -638.36732    -1771.516 
 1175000      5500000   0.58190476    9.7703778   0.58190476   0.21027991   0.14836343            0    34.928952   -638.01068   -1769.7673 
 1176000      5504000       0.5824    9.7703778       0.5824   0.21003275   0.14825549            0    34.928952   -637.65345    -1768.015 
 1177000      5508000   0.58289524    9.7703778   0.58289524   0.20978567   0.14814733            0    34.928952   -637.29613    -1766.262 
 1178000      5512000   0.58339048    9.7703778   0.58339048   0.20953923   0.14803952            0    34.928952   -636.93972   -1764.5139 
 1179000      5516000   0.58388571    9.7703778   0.58388571   0.20929431   0.14793174            0    34.928952   -636.58471   -1762.7735 
 1180000      5520000   0.58438095    9.7703778   0.58438095   0.20904914   0.14782408            0    34.928952    -636.2296   -1761.0324 
 1181000      5524000   0.58487619    9.7703778   0.58487619   0.20880544   0.14771648            0    34.928952   -635.87589   -1759.2989 
 1182000      5528000   0.58537143    9.7703778   0.58537143   0.20856096   0.14760895            0    34.928952   -635.52159   -1757.5618 
 1183000      5532000   0.58586667    9.7703778   0.58586667   0.20831638   0.14750136            0    34.928952    -635.1672    -1755.824 
 1184000      5536000    0.5863619    9.7703778    0.5863619   0.20807147   0.14739395            0    34.928952   -634.81271   -1754.0855 
 1185000      5540000   0.58685714    9.7703778   0.58685714   0.20782748   0.14728662            0    34.928952   -634.45912   -1752.3518 
 1186000      5544000   0.58735238    9.7703778   0.58735238   0.20758557   0.14717931            0    34.928952   -634.10742   -1750.6286 
 1187000      5548000   0.58784762    9.7703778   0.58784762   0.20733945   0.14707209            0    34.928952   -633.75215    -1748.885 
 1188000      5552000   0.58834286    9.7703778   0.58834286   0.20709538   0.14696495            0    34.928952   -633.39878   -1747.1519 
 1189000      5556000    0.5888381    9.7703778    0.5888381    0.2068519   0.14685764            0    34.928952   -633.04581   -1745.4209 
 1190000      5560000   0.58933333    9.7703778   0.58933333   0.20660806   0.14675053            0    34.928952   -632.69274   -1743.6891 
 1191000      5564000   0.58982857    9.7703778   0.58982857   0.20636617    0.1466436            0    34.928952   -632.34156   -1741.9677 
 1192000      5568000   0.59032381    9.7703778   0.59032381   0.20612329   0.14653636            0    34.928952   -631.98929   -1740.2401 
 1193000      5572000   0.59081905    9.7703778   0.59081905   0.20588307   0.14642915            0    34.928952   -631.63941   -1738.5256 
 1194000      5576000   0.59131429    9.7703778   0.59131429    0.2056425   0.14632214            0    34.928952   -631.28943   -1736.8104 
 1195000      5580000   0.59180952    9.7703778   0.59180952   0.20540241   0.14621505            0    34.928952   -630.93985   -1735.0973 
 1196000      5584000   0.59230476    9.7703778   0.59230476   0.20515747   0.14610814            0    34.928952   -630.58619    -1733.361 
 1197000      5588000       0.5928    9.7703778       0.5928   0.20491826   0.14600158            0    34.928952    -630.2379   -1731.6548 
 1198000      5592000   0.59329524    9.7703778   0.59329524   0.20467992   0.14589512            0    34.928952    -629.8905   -1729.9533 
 1199000      5596000   0.59379048    9.7703778   0.59379048   0.20444014   0.14578825            0    34.928952   -629.54151   -1728.2427 
 1200000      5600000   0.59428571    9.7703778   0.59428571   0.20419915   0.14568187            0    34.928952   -629.19192   -1726.5286 
 1201000      5604000   0.59478095    9.7703778   0.59478095    0.2039624   0.14557562            0    34.928952    -628.8462    -1724.836 
 1202000      5608000   0.59527619    9.7703778   0.59527619   0.20372504   0.14546926            0    34.928952   -628.49988   -1723.1399 
 1203000      5612000   0.59577143    9.7703778   0.59577143   0.20348654   0.14536275            0    34.928952   -628.15246   -1721.4374 
 1204000      5616000   0.59626667    9.7703778   0.59626667   0.20325081   0.14525671            0    34.928952   -627.80792   -1719.7509 
 1205000      5620000    0.5967619    9.7703778    0.5967619   0.20301319    0.1451507            0    34.928952   -627.46178   -1718.0552 
 1206000      5624000   0.59725714    9.7703778   0.59725714    0.2027759   0.14504478            0    34.928952   -627.11603   -1716.3616 
 1207000      5628000   0.59775238    9.7703778   0.59775238   0.20253731   0.14493886            0    34.928952   -626.76919   -1714.6616 
 1208000      5632000   0.59824762    9.7703778   0.59824762   0.20230168   0.14483266            0    34.928952   -626.42472   -1712.9748 
 1209000      5636000   0.59874286    9.7703778   0.59874286   0.20206579   0.14472656            0    34.928952   -626.08014   -1711.2872 
 1210000      5640000    0.5992381    9.7703778    0.5992381   0.20183153   0.14462093            0    34.928952   -625.73745   -1709.6099 
 1211000      5644000   0.59973333    9.7703778   0.59973333    0.2015991   0.14451443            0    34.928952   -625.39563   -1707.9375 
 1212000      5648000   0.60022857    9.7703778   0.60022857   0.20136559   0.14440884            0    34.928952    -625.0537   -1706.2642 
 1213000      5652000   0.60072381    9.7703778   0.60072381   0.20113237   0.14430337            0    34.928952   -624.71216   -1704.5929 
 1214000      5656000   0.60121905    9.7703778   0.60121905    0.2008972     0.144198            0    34.928952   -624.36901   -1702.9124 
 1215000      5660000   0.60171429    9.7703778   0.60171429   0.20066161   0.14409233            0    34.928952   -624.02526   -1701.2284 
 1216000      5664000   0.60220952    9.7703778   0.60220952   0.20042777     0.143987            0    34.928952   -623.68339   -1699.5548 
 1217000      5668000   0.60270476    9.7703778   0.60270476    0.2001953   0.14388184            0    34.928952    -623.3429   -1697.8887 
 1218000      5672000       0.6032    9.7703778       0.6032   0.19996394   0.14377653            0    34.928952   -623.00328   -1696.2273 
 1219000      5676000   0.60369524    9.7703778   0.60369524   0.19973273   0.14367147            0    34.928952   -622.66405    -1694.568 
 1220000      5680000   0.60419048    9.7703778   0.60419048   0.19950201   0.14356632            0    34.928952    -622.3252   -1692.9105 
 1221000      5684000   0.60468571    9.7703778   0.60468571   0.19927093   0.14346135            0    34.928952   -621.98623   -1691.2523 
 1222000      5688000   0.60518095    9.7703778   0.60518095   0.19903955   0.14335653            0    34.928952   -621.64715   -1689.5933 
 1223000      5692000   0.60567619    9.7703778   0.60567619   0.19880813   0.14325159            0    34.928952   -621.30795   -1687.9335 
 1224000      5696000   0.60617143    9.7703778   0.60617143   0.19857912   0.14314688            0    34.928952   -620.97112   -1686.2867 
 1225000      5700000   0.60666667    9.7703778   0.60666667   0.19834929   0.14304227            0    34.928952   -620.63367   -1684.6364 
 1226000      5704000    0.6071619    9.7703778    0.6071619   0.19812202   0.14293775            0    34.928952   -620.29859   -1682.9991 
 1227000      5708000   0.60765714    9.7703778   0.60765714   0.19789294   0.14283317            0    34.928952   -619.96189   -1681.3526 
 1228000      5712000   0.60815238    9.7703778   0.60815238    0.1976637    0.1427286            0    34.928952   -619.62508   -1679.7054 
 1229000      5716000   0.60864762    9.7703778   0.60864762    0.1974374   0.14262428            0    34.928952   -619.29113   -1678.0739 
 1230000      5720000   0.60914286    9.7703778   0.60914286   0.19720809      0.14252            0    34.928952   -618.95457   -1676.4278 
 1231000      5724000    0.6096381    9.7703778    0.6096381   0.19698077   0.14241581            0    34.928952   -618.61988   -1674.7919 
 1232000      5728000   0.61013333    9.7703778   0.61013333   0.19675377   0.14231169            0    34.928952   -618.28557    -1673.158 
 1233000      5732000   0.61062857    9.7703778   0.61062857   0.19652822   0.14220764            0    34.928952   -617.95262   -1671.5315 
 1234000      5736000   0.61112381    9.7703778   0.61112381   0.19629912    0.1421036            0    34.928952   -617.61657   -1669.8876 
 1235000      5740000   0.61161905    9.7703778   0.61161905   0.19607427   0.14199963            0    34.928952   -617.28437    -1668.265 
 1236000      5744000   0.61211429    9.7703778   0.61211429   0.19584713   0.14189555            0    34.928952   -616.95006   -1666.6306 
 1237000      5748000   0.61260952    9.7703778   0.61260952    0.1956218   0.14179173            0    34.928952   -616.61761   -1665.0063 
 1238000      5752000   0.61310476    9.7703778   0.61310476   0.19539461   0.14168792            0    34.928952   -616.28355    -1663.373 
 1239000      5756000       0.6136    9.7703778       0.6136   0.19517047   0.14158426            0    34.928952   -615.95235   -1661.7554 
 1240000      5760000   0.61409524    9.7703778   0.61409524   0.19494498   0.14148065            0    34.928952   -615.62003   -1660.1314 
 1241000      5764000   0.61459048    9.7703778   0.61459048   0.19472096   0.14137708            0    34.928952   -615.28907   -1658.5149 
 1242000      5768000   0.61508571    9.7703778   0.61508571   0.19449719   0.14127365            0    34.928952   -614.95848   -1656.9003 
 1243000      5772000   0.61558095    9.7703778   0.61558095   0.19427336   0.14117012            0    34.928952   -614.62776   -1655.2849 
 1244000      5776000   0.61607619    9.7703778   0.61607619   0.19405027   0.14106678            0    34.928952   -614.29791   -1653.6741 
 1245000      5780000   0.61657143    9.7703778   0.61657143   0.19382656   0.14096334            0    34.928952   -613.96743   -1652.0598 
 1246000      5784000   0.61706667    9.7703778   0.61706667   0.19360299   0.14086016            0    34.928952   -613.63732   -1650.4473 
 1247000      5788000    0.6175619    9.7703778    0.6175619   0.19338116   0.14075674            0    34.928952   -613.30857   -1648.8423 
 1248000      5792000   0.61805714    9.7703778   0.61805714   0.19315817   0.14065319            0    34.928952    -612.9787    -1647.231 
 1249000      5796000   0.61855238    9.7703778   0.61855238   0.19293611   0.14055021            0    34.928952   -612.65019    -1645.627 
 1250000      5800000   0.61904762    9.7703778   0.61904762   0.19271493    0.1404473            0    34.928952   -612.32254   -1644.0277 
 1251000      5804000   0.61954286    9.7703778   0.61954286   0.19249461   0.14034446            0    34.928952   -611.99576   -1642.4331 
 1252000      5808000    0.6200381    9.7703778    0.6200381    0.1922735   0.14024169            0    34.928952   -611.66834   -1640.8349 
 1253000      5812000   0.62053333    9.7703778   0.62053333   0.19205215   0.14013899            0    34.928952    -611.3408   -1639.2358 
 1254000      5816000   0.62102857    9.7703778   0.62102857   0.19183219    0.1400364            0    34.928952   -611.01461   -1637.6441 
 1255000      5820000   0.62152381    9.7703778   0.62152381   0.19161151   0.13993379            0    34.928952   -610.68779   -1636.0489 
 1256000      5824000   0.62201905    9.7703778   0.62201905   0.19139116   0.13983125            0    34.928952   -610.36133   -1634.4555 
 1257000      5828000   0.62251429    9.7703778   0.62251429   0.19117003   0.13972875            0    34.928952   -610.03425   -1632.8585 
 1258000      5832000   0.62300952    9.7703778   0.62300952   0.19095141   0.13962636            0    34.928952   -609.70951   -1631.2744 
 1259000      5836000   0.62350476    9.7703778   0.62350476   0.19073156   0.13952391            0    34.928952   -609.38365    -1629.684 
 1260000      5840000        0.624    9.7703778        0.624   0.19051351   0.13942171            0    34.928952   -609.05964   -1628.1037 
 1261000      5844000   0.62449524    9.7703778   0.62449524   0.19029578   0.13931957            0    34.928952   -608.73598   -1626.5253 
 1262000      5848000   0.62499048    9.7703778   0.62499048    0.1900784   0.13921746            0    34.928952   -608.41269   -1624.9487 
 1263000      5852000   0.62548571    9.7703778   0.62548571   0.18986083   0.13911536            0    34.928952   -608.08926   -1623.3713 
 1264000      5856000   0.62598095    9.7703778   0.62598095   0.18964377   0.13901313            0    34.928952   -607.76619   -1621.7957 
 1265000      5860000   0.62647619    9.7703778   0.62647619   0.18942622   0.13891123            0    34.928952   -607.44297   -1620.2193 
 1266000      5864000   0.62697143    9.7703778   0.62697143   0.18920909   0.13880928            0    34.928952   -607.12012   -1618.6448 
 1267000      5868000   0.62746667    9.7703778   0.62746667   0.18899377   0.13870756            0    34.928952   -606.79912   -1617.0803 
 1268000      5872000    0.6279619    9.7703778    0.6279619   0.18877903   0.13860564            0    34.928952   -606.47847   -1615.5178 
 1269000      5876000   0.62845714    9.7703778   0.62845714    0.1885647   0.13850368            0    34.928952   -606.15817    -1613.957 
 1270000      5880000   0.62895238    9.7703778   0.62895238   0.18834824   0.13840202            0    34.928952   -605.83624   -1612.3872 
 1271000      5884000   0.62944762    9.7703778   0.62944762   0.18813465   0.13830063            0    34.928952   -605.51715   -1610.8329 
 1272000      5888000   0.62994286    9.7703778   0.62994286   0.18792191   0.13819932            0    34.928952   -605.19891   -1609.2832 
 1273000      5892000    0.6304381    9.7703778    0.6304381   0.18770611   0.13809757            0    34.928952   -604.87754   -1607.7161 
 1274000      5896000   0.63093333    9.7703778   0.63093333    0.1874924   0.13799631            0    34.928952   -604.55852   -1606.1619 
 1275000      5900000   0.63142857    9.7703778   0.63142857   0.18727879   0.13789479            0    34.928952   -604.23936   -1604.6068 
 1276000      5904000   0.63192381    9.7703778   0.63192381   0.18706485    0.1377934            0    34.928952   -603.92004   -1603.0509 
 1277000      5908000   0.63241905    9.7703778   0.63241905   0.18685258    0.1376924            0    34.928952   -603.60257   -1601.5049 
 1278000      5912000   0.63291429    9.7703778   0.63291429   0.18663953   0.13759142            0    34.928952   -603.28446   -1599.9554 
 1279000      5916000   0.63340952    9.7703778   0.63340952   0.18642791   0.13749051            0    34.928952   -602.96769   -1598.4131 
 1280000      5920000   0.63390476    9.7703778   0.63390476   0.18621561   0.13738953            0    34.928952   -602.65028   -1596.8672 
 1281000      5924000       0.6344    9.7703778       0.6344   0.18600308   0.13728861            0    34.928952   -602.33273   -1595.3204 
 1282000      5928000   0.63489524    9.7703778   0.63489524   0.18579286   0.13718796            0    34.928952    -602.0175   -1593.7864 
 1283000      5932000   0.63539048    9.7703778   0.63539048   0.18558012   0.13708687            0    34.928952   -601.69965   -1592.2378 
 1284000      5936000   0.63588571    9.7703778   0.63588571   0.18536895   0.13698627            0    34.928952   -601.38364   -1590.6993 
 1285000      5940000   0.63638095    9.7703778   0.63638095   0.18515802   0.13688578            0    34.928952   -601.06797   -1589.1626 
 1286000      5944000   0.63687619    9.7703778   0.63687619    0.1849479   0.13678541            0    34.928952   -600.75315   -1587.6304 
 1287000      5948000   0.63737143    9.7703778   0.63737143   0.18473913   0.13668515            0    34.928952   -600.43967   -1586.1055 
 1288000      5952000   0.63786667    9.7703778   0.63786667   0.18452922   0.13658476            0    34.928952   -600.12504   -1584.5743 
 1289000      5956000    0.6383619    9.7703778    0.6383619   0.18431897   0.13648451            0    34.928952   -599.81026   -1583.0421 
 1290000      5960000   0.63885714    9.7703778   0.63885714   0.18411012   0.13638434            0    34.928952   -599.49683   -1581.5172 
 1291000      5964000   0.63935238    9.7703778   0.63935238   0.18390149   0.13628377            0    34.928952   -599.18324   -1579.9914 
 1292000      5968000   0.63984762    9.7703778   0.63984762   0.18369318    0.1361838            0    34.928952   -598.87049   -1578.4701 
 1293000      5972000   0.64034286    9.7703778   0.64034286   0.18348512   0.13608338            0    34.928952   -598.55759    -1576.948 
 1294000      5976000    0.6408381    9.7703778    0.6408381   0.18327796   0.13598354            0    34.928952   -598.24602    -1575.433 
 1295000      5980000   0.64133333    9.7703778   0.64133333   0.18307003   0.13588373            0    34.928952    -597.9338   -1573.9145 
 1296000      5984000   0.64182857    9.7703778   0.64182857   0.18286192   0.13578392            0    34.928952   -597.62143    -1572.395 
 1297000      5988000   0.64232381    9.7703778   0.64232381   0.18265629    0.1356842            0    34.928952   -597.31139   -1570.8882 
 1298000      5992000   0.64281905    9.7703778   0.64281905   0.18245022   0.13558472            0    34.928952   -597.00119   -1569.3804 
 1299000      5996000   0.64331429    9.7703778   0.64331429    0.1822435   0.13548516            0    34.928952   -596.69034    -1567.869 
